"Yönetici Adı","Yönetici E-posta","GMY","Lokasyon","Çalışan Adı","Çalışan Sicil No","Çalışan Kullanıcı Kodu","Notlar","Eğitim 1 Kodu","Eğitim 1 Adı","Eğitim 1 Kategori"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5177","105177","user5177","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5178","105178","user5178","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5179","105179","user5179","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5180","105180","user5180","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5181","105181","user5181","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5182","105182","user5182","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5183","105183","user5183","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5184","105184","user5184","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5185","105185","user5185","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5186","105186","user5186","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5187","105187","user5187","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5188","105188","user5188","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5189","105189","user5189","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5190","105190","user5190","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5191","105191","user5191","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5192","105192","user5192","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5193","105193","user5193","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5194","105194","user5194","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5195","105195","user5195","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5196","105196","user5196","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5197","105197","user5197","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5198","105198","user5198","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5199","105199","user5199","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5200","105200","user5200","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5201","105201","user5201","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5202","105202","user5202","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5203","105203","user5203","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5204","105204","user5204","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5205","105205","user5205","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5206","105206","user5206","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5207","105207","user5207","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5208","105208","user5208","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5209","105209","user5209","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5210","105210","user5210","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5211","105211","user5211","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5212","105212","user5212","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5213","105213","user5213","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5214","105214","user5214","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5215","105215","user5215","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5216","105216","user5216","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5217","105217","user5217","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5218","105218","user5218","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5219","105219","user5219","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5220","105220","user5220","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5221","105221","user5221","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5222","105222","user5222","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5223","105223","user5223","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5224","105224","user5224","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5225","105225","user5225","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5226","105226","user5226","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5227","105227","user5227","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5228","105228","user5228","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5229","105229","user5229","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5230","105230","user5230","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5231","105231","user5231","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5232","105232","user5232","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5233","105233","user5233","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5234","105234","user5234","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5235","105235","user5235","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5236","105236","user5236","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5237","105237","user5237","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5238","105238","user5238","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5239","105239","user5239","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5240","105240","user5240","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5241","105241","user5241","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5242","105242","user5242","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5243","105243","user5243","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5244","105244","user5244","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5245","105245","user5245","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5246","105246","user5246","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5247","105247","user5247","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5248","105248","user5248","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5249","105249","user5249","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5250","105250","user5250","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5251","105251","user5251","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5252","105252","user5252","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5253","105253","user5253","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5254","105254","user5254","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5255","105255","user5255","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5256","105256","user5256","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5257","105257","user5257","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5258","105258","user5258","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5259","105259","user5259","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5260","105260","user5260","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5261","105261","user5261","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5262","105262","user5262","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5263","105263","user5263","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5264","105264","user5264","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5265","105265","user5265","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5266","105266","user5266","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5267","105267","user5267","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5268","105268","user5268","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5269","105269","user5269","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5270","105270","user5270","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5271","105271","user5271","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5272","105272","user5272","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5273","105273","user5273","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 5274","105274","user5274","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
